# addr,name,comment
# addr forms: 0xNNNNN = file offset | SEG:OFF = relative seg:off | DS:0xNNNN = DS-relative | IMG:0xNNNN = image offset
0x000600,entry,MZ entry point; sets DS/SS=0x0ce2 SP=0x7e78
0x008428,list_widget_layout_unified,"THE unified vertical-list widget (nav targets, concept menus, SAVE SLOTS): input si = 0xFFFF/0-terminated word-offset list; per-label widths via 0x299:0x13d into DS:0x2AB3; max-width box (min 0x64, or 0x37 with [0xADD] mode +bp init 10); PITCH 11 = add bp,0xB @0x847A (assembly source of the row pitch); save-slot substitution cmp ax,[0x2734] -> si=0x273B (the edit buffer renders in place of the slot name). Continues into centered-rect + draw + mouse/query return || NARROWER EARLIER READING `ship_3d_target_query_layout`: target-list label measurement, centered layout rectangle, draw path, and mouse/query return helper || MERGED 2026-07-25 (audit-fixes #133): one address, two names, the shorter describing a prologue or a single facet. Kept because a narrow reading records a true observation; renamed away because it is not what the routine IS."
DS:0x2AAB,list_widget_rect,"the list widget's box rect {x+0,y+2,w+4,h+6}: w=max_label_width+0x14, h=rows*11+8, x=[0xAC6]-w/2 (anchor-centred), y=(0xC8-h)/2 (screen-centred). Text top = y+4 (add cx,4 @0x84E6)"
DS:0x0AC6,list_widget_anchor_x,the list box's centre-X anchor (x = [0xAC6]-w/2). Set per context by the caller
DS:0x27C7,list_widget_hovered_row,"row under the cursor +1 (0=none): ay=[0xA2C]-text_top; row=ay/11+1 (div bl,0x0B @0x8508). Sets hand pose [0xA32]=6 (LIST-BOX HOVER — assembly source of selector 6) and 7 via the [0xA3E] press gate"
0x0086d9,list_anchor_hub,"mov [0xAC6],0x64 — the hub console box anchors at centre-X 100"
0x0089a6,list_anchor_console_window,"mov [0xAC6],0xE1 — the in-window concept lists anchor at centre-X 225 (x0 = 225-w/2 derives the observed x~170..175)"
0x00b0d1,list_anchor_world_candidates,"mov [0xAC6],0x50 — the WORLD/entity candidate list anchors at centre-X 80 (inside ship_click_commit, with alt-mode flags [0xADC]/[0xADD]: narrow min-width 0x37, bp-init 10)"
0xF419,scrut_exam_record_table,scrut.xdb ds:0xC069 111x0x14 entries; +0x06=script record offset (exam result sinks; groups of 6/subject)
0xF6C7,scrut_exam_rec_scr,scrut.xdb table entry whose +6 record = 0x1276 (scr - the Honk planet gate)
0xD526,descript_des_name_a,'descript.des' filename string (a)
0xD679,descript_des_name_b,'descript.des' filename string (b) ds:0x259
0xBDFD,voice_open_waitcmd_path,mixer voice-open: int21 3D + flags + WAIT COMMANDER placeholder + seek
0x005C63,presentation_start_travel_arm,"ADDRESS CORRECTED 0x5C64 -> 0x5C63 (audit-fixes #387): 0x5C64 sat inside the 7-byte `mov word gs:[0x24f3],9` at 0x5C63 -- the `[0x24F3]=9` this label itself names. NOTE: the ENTRY may be earlier still, since the label also describes writes to [0x675E] and [0x251B] that precede this instruction; 0x5C63 is a true boundary and part of the described sequence, not necessarily its first instruction. consumes pending C4 via [0x675E]; [0x251B]=target; [0x24F3]=9 (bit3 travel)"
0x9EBB,travel_activate_a,presentation teardown: [0x24F3]&8 -> [0x27D8]=1
0x9F67,travel_activate_b,sibling teardown travel activation
0x549A,c4_pending_slot_fill,kind-1 object: [0x674E]=obj+0x10; pending slot [0x675E]=+8
DS:0x24F3,dialogue_scene_flags,bit3=travel-pending (set only by 0x5C64 imm 9)
0x5D37,c3_promoter_branch,typed-C3: related==[0x674E] -> [0x675A]=si takeover + sound 6; else [bp]=0xC4
0x00000007,pending_slot_c4_writer,"MOVED OFF THE CODE SPACE and DOWNGRADED TO UNVERIFIED (audit-fixes #387). Former address 0x77A0 sat inside the 4-byte `mov byte es:[di],0` at 0x779D. The surrounding chain is authoritative -- 0x779C is a real branch target (`js`/`jb` from 0x7793/0x7797) and decodes cleanly as `dec si / mov byte es:[di],0 / mov byte gs:[0x27e8],1 / pop es / ret` -- and NONE of it writes 0xC4. A whole-image scan for every `mov byte [reg+0x30],0xC4` encoding (bare and with 0x26/0x64/0x65/0x3E segment prefixes) found ZERO sites. So the described write is not here and may not exist in that form. Original note: writes 0xC4 into the pending slot (block+0x30) — undecoded context"
0x9FE4,croolis_var_lists,zero-terminated lists of SCRIPT3 record offsets (vbio/secret groups); walker reached via pointer structure (base ds:0x6CF4 unreferenced directly)
0xA58C,scrut_var_lists,identical variable-list table in scrut.xdb (shared overlay template)
0x001468,croolis_method_motion,"ADDRESS CORRECTED 0x146C -> 0x1468 (audit-fixes #387), PARTIALLY: 0x146C is inside the 6-byte `mov eax,0x1510` at 0x1468 (it lands on the immediate's zero bytes and renders `add [bx+si],al`). 0x1468 is a real boundary so decoding from it is at least truthful, but the METHOD ENTRY IS UNRESOLVED -- this is dispatched indirectly through cs:[bp+0xDBB], so no branch target pins it, and both 0x1468 and 0x146E are candidates. shared object method (3 objects): keyframe/path integrator (cs:[bp+0xDBB] -> pos [si+0x4E/0x50/0x54]); NOT the variable writer"
0x006CC3,vm_op_c4_set_write_guard,"0xC4 mode-0 (SET) write guard: di=0x6034(op1) owning object; requires es:[di+2]&1 AND es:[op2+2]&1 (BOTH objects active) else vm_branch; op1-obj kind 1 OR op2-obj kind 1 -> write; else fail if op1 state rec already 0xC4 (cx) or op2 selector-0x13 field already 0xC4. Writes es:[op1]={0xc4,op2,0}. Ported: VmMachine::c4_set_write_decision (src/vm.rs)"
0x005B8D,obj_active_bit_sole_runtime_clear,"and byte [bx+2],0xfe in record_type_ladder 0x5B38 (C1 world/ship path): the ONLY runtime writer of an object's active bit0 in BLOODPRG.EXE (enumerated all or/and [reg+2],imm sites). Clears bit0 of a kind-0x20 field-0x11-linked object. No 'or [reg+2],1' setter exists -> runtime never activates a VAR-inactive object; dialogue active bits are VAR-initial static"
0x00B20C,ship_3d_world_click_select,"WORLD-DESTINATION CLICK (was 'undecoded on-planet click'): call ship_3d_target_record_select 0xB2BB (scans target list DS:0x250B / fallback DS:0x2537, mouse hit-test lcall 0x71E:0xC48 gated on 0x27E6, layout DS:0x2AAB/0x2545). ax=selected target: 0=none, -1=back/exit (0x24F3=0x11 @0xB288), ==gs:0x251B=already-current (skip). NEW target -> mov gs:[0x251B]=ax @0xB224 + CREATE C1 record {0xC1, target, 0} at [0x6750]+0xa @0xB272. The C1 ladder 0x5B38 then presents it. World-click and C1 are ONE mechanism"
0x0067C8,vm_op_a8_load_string,"0xA8 handler: copy NUL-terminated operand into buffer 0x2120 (bp), skip pad. THEN if buffer starts 'fin.' set gs:[0x67BD]=1 (fin/finale flag). THEN if !(gs:[0x67AA]&2) AND (gs:[0x24F3]&1 ship-active OR gs:[0x274F]&1): presentation request -> gs:[0x6788]=7 (active line), gs:[0x67AA]|=2, gs:[0x1FB2]=0, gs:[0x1FA3]=0xFFFF, gs:[0xB3B]=0. Port models only the string copy (VmEvent::LoadString); the fin-flag + presentation-request are engine/ship-presentation-flag coupled"
0x0097F6,bridge_ring_cursor_frame_snap,"and word [0xa2a],0xfff8 inside bridge_frame_to_yaw_sync 0x97E4: snaps the RING cursor x to an 8-unit boundary (= one panorama frame / 2deg) every tick, since all steer/seek paths fall into 0x97E4 before the 0x97FC screen rebase. Deterministic (NOT a subjective 'steering feel' tweak). Ported: BridgeView::update_view wrapper (src/bridge.rs)"
DS:0x0B3B,port_gs_alias_hazard_marker,"PORT-MODEL HAZARD (not a game fact): the port stores gs engine flags and the VAR record table in ONE array, but the game keeps them in separate segments (records behind the far ptr gs:0x6724). Max VAR = 0x1534 (SCRIPT4), so gs flags ABOVE that (0x1FA3/0x1FB2/0x24F3/0x2751/0x6788/0x67AA/0x67BD) are safe to model as state bytes, while gs:[0xB3B] (=2875) lies INSIDE every VAR and would corrupt a record. Check offset vs var_len before modelling any gs flag"
DS:0x67BD,vm_fin_flag,"FIN (finale) flag latched by the 0xA8 handler at 0x67F0 when the loaded string operand's first four bytes are 'f','i','n','.' (compares at 0x67D8..0x67EE against the 0x2120 buffer). UNGATED - it is NOT under the handler's later presentation-request gate at 0x67F6. The finale scripts load fin.hnm via 0xA8, so this is the engine's own 'ending requested' latch. Ported: VmMachine::fin_requested (src/vm.rs)"
DS:0x274F,game_flag_274f_cryobox_screen,"0xD1's gate (branch when CLEAR). BAKED INITIAL VALUE = 0 (file 0xFB6F), i.e. the game boots with it CLEAR. Exactly two writers: 0x18C4 sets it to 1 on entry to the screen that also sets [0x2751]=5 / [0x1FA7]=0x23 and loads resource 0xf3 (the CRYOBOX screen), and 0x1A48 clears it to 0 on the leave-mode path ([0x2751]=0x21, [0x6788]=0x2a). So it means 'the cryobox screen is up' - a screen-state flag, NOT a permanent story flag. Ported: main.rs sets it on the CRYOBOX console row and clears it on screen exit"
0x006FB9,vm_op_c9_clear_record_full,"0xC9 FULL decode: lodsw record offset; cx=old type at +0; ZEROES THE WHOLE 3-WORD RECORD (stosw x3 @0x6FC7/0x6FCB/0x6FCC) - not just +0; bx = the word at +2 (related record) read BEFORE clearing. If cx==0xC4: bx=kind of related, ax=vm_field_offset(0x13,kind), di=related+ax, then gs:[0x252A]=0 + gs:[0x2531]=6 and three more zero words clearing the related object's selector-0x13 RECIPROCAL triple. Leaving that stale wedges the actor: the C4 mode-0 write guard 0x6CE9..0x6CFF refuses a new presentation while the related selector-0x13 field still reads 0xC4. Ported: live step() 0xC9 arm (src/vm.rs); the 0x252A/0x2531 writes still pending the ship-3D nav setter || ALSO RECORDED as `vm_op_c9_clear_record`: 0xC9 CLEAR RECORD. les di,gs:[0x6724]; lodsw -> record offset; XOR AX,AX; reads the OLD type (es:[di]) and OLD related (es:[di+2]) BEFORE overwriting, then THREE STOSW zero +0/+2/+4 -- this is what fixes the 3-word record layout. If the old type was 0xC4 (CMP CX,0xC4 @0x6FCD) it runs the reciprocal teardown: follow the related pointer, offset it by vm_field_offset(selector 0x13) via call 0x6023, and clear gs:0x252A. Ported as vm.rs clear_record / clear_record_words || ALSO RECORDED as `vm_op_c9_clear_record_field`: VM opcode 0xC9: les di,gs:[0x6724]; lodsw di = record offset; read cx=es:[di]; stosw 0 - clears a field in the object/line-record state table to 0. A reset-record-field op || ALSO RECORDED as `vm_op_c9_record_clear`: 0xC9 record-clear handler; zeros es:[record..record+4] and clears related 0xc4 actor subrecord || MERGED 2026-07-25 (#185): one handler under several names."
0x006E34,vm_op_c2_record_full,"0xC2 FULL decode. QUERY (0x6E56..0x6E76): di=0x6034(op1) owning object must be ACTIVE (test es:[di+2],1), record's +2 must equal op2, record type must be 0xC2; branch when that fails (0xA1 inverts). SET (0x6E78..0x6E98): owner active, then op2's OWN record needs +2 & 0x20, then vm_special_slot_insert(op2) (0x5FF6, jae=full->exit) and write 0xFFFF into op2+vm_field_offset(0x11,kind). ASYMMETRY: every SET failure path jumps to the RET at 0x6EEC, NEVER to vm_branch - a failed C2 write does not branch. Tail 0x6E9F..0x6EE7 raises a presentation request (kind 2 -> gs:[0x6788]=0x27; kind 0x400 -> DESCRIPT lookup then gs:[0x67AA]|=2 + gs:[0x6788]=0x2B) gated on gs:[0x2793]&1 / gs:[0x67AA]&2 - NOT ported (same engine plumbing the 0xA8 request half needs). Ported: live step() 0xC2 arm || ALSO RECORDED as `vm_op_c2_record_call`: VM opcode 0xC2: les di,gs:[0x6724]; optional 0xA1 skip; lodsw bp; call 0x6034 - object/line-record op with a subcall. Manipulates the runtime state table || ALSO RECORDED as `vm_op_c2_record_state`: 0xC2 line-record state handler; raw token C2 record operand || MERGED 2026-07-25 (#185): one handler under several names."
GS:0x5851,palette_working_buffer_192,"576-byte palette WORKING buffer. 0xB563..0xB56C copies gs:0x5b58 -> gs:0x5851 with cx=0x90 rep movsd = 576 bytes = 192 RGB triples = colors 0..191 ONLY (the live DAC buffer 0x5b58 is 768 bytes / 256 colors). This 0..191 span is exactly why the open audit finding concerns the 128-191 bank: per-screen palette save/restore covers colors 0..191 and leaves 192..255 (the console/text bank) alone. Companion: the panorama frame loader 0x981B refreshes 0x5b58 -> 0x5251 when gs:[0x5B53]&1, and 0xB426 sets [0x5B53]=1/[0x5B57]=1 on ship-3D sequence entry. Port: src/tbbig.rs uses a STATIC GAME_SCREEN_PALETTE_DAC with no refresh-flag model - this working-buffer flow is the unimplemented per-screen palette infrastructure"
DS:0x4F09,ship_3d_nav_position_table,"NAV-DESTINATION POSITION TABLE read by the projector 0x9B98 (bx starts here, add bx,6 per iteration). Entry = three int16 (x,y,z), stride 6. BAKED = 10 identical entries (10200,12100,900) occupying +0x00..+0x3B; the trig table starts at +0x3C. The projector loops ELEVEN times (counter gs:0x2F77 = 0x0B), so its 11th read lands at +0x3C and picks up the trig table's first words (16384,0,16374) - the table is effectively 10 entries and the 11th read OVER-READS (original off-by-one, or entity 0x1F is a never-active sentinel). LIVE-CONFIRMED at boot via re/tools/dump_dosbox_mem.py: records still hold the baked defaults and camera gs:0x2F65 reads (10000,12000,0) = its baked value, i.e. both stay at defaults until ACTIVE navigation. The literal 0x4F09 is referenced ONLY by the projector, so per-destination positions must be written through a pointer during navigation - driving the game there (re/tools/drive_real_game.sh) and re-dumping is the remaining task"
0x00624B,ship_3d_nav_source_list_build_full,"NAV SOURCE-LIST BUILDER (output DS:0x6886, -1 terminated) - FULL decode, PURE RECORD LOGIC (no frontend state, which is what makes the C1 nav-source path portable): lds si,gs:[0x672c] (the 20-byte directory = the DEB records, +0x10 = object offset, +0x12 = entry kind); bx=[si+0x10]; read the object's kind es:[bx]; ax=vm_field_offset(0x11,kind); skip when ax==0 (or ax,ax / je); if es:[bx+ax] == di (the current target) then append [si+0x10] at [bp], bp+=2, and RECURSE depth-first with di = that object. Advance si+=0x14 and continue only while the NEXT entry's +0x12 == 1, else store 0xFFFF and return. Ported: VmMachine::build_nav_source_list (src/vm.rs) || ALSO RECORDED as `ship_3d_navigation_source_list_build`: recursively fills DS:0x6886 with selector-0x11 children of the current target, depth-first, -1 terminated || MERGED 2026-07-25 (#186): one address, several names, folded by union. || DI LIFETIME SETTLED (audit-fixes #194): DI is PRESERVED across the recursion (0x6276 push di / mov di,ax / call 0x624b / 0x627D pop di), so the routine returns the caller's target in DI. This is what lets 0x7259's `mov ax,di` @0x726F be read as the target."
0x006210,ship_3d_object_table_bit_test_full,"ALSO RECORDED as `ship_3d_object_table_bit_test`: maps object record to its 20-byte table index and tests high-bit-first bit at selector-5/kind-2 bitset || OBJECT-TABLE BIT TEST - FULL decode. Input ax = an object offset, si = the bitset base record. Scans the gs:0x672c directory comparing ax against each entry's +0x10, counting cx = the DIRECTORY INDEX of that object (di += 0x14 per entry). Then ax = vm_field_offset(selector 5, kind 2) and si += ax = the bitset field; si += index>>3 selects the byte; cl = (index & 7) + 1 and 'shl al,cl' leaves the tested bit in CF, so the bitset is HIGH-BIT-FIRST (index 0 -> bit7, index 7 -> bit0). Returns CF = bit set; the C1 SET caller at 0x6C2F uses 'jb' to take the write path. NOTE the selector/kind are FIXED (5 and 2), not derived from the object || MERGED 2026-07-25 (audit-fixes #184): one address under several names, folded by union."
0x008166,palette_stage_to_dac_copy,"PER-SCREEN PALETTE LOADER: si=0x5251 (staging), di=0x5b58 (live DAC buffer), cx=0x90 rep movsd = 576 bytes = 192 RGB triples = colors 0..191 ONLY. Runs on entry to the ship/nav state (immediately after mov [0x24F3],1 @0x8160). Completes the three-buffer flow: gs:0x5251 = per-screen STAGING (filled from the master by the panorama frame loader 0x981B when gs:[0x5B53]&1), gs:0x5b58 = the LIVE 768-byte DAC buffer uploaded by 0x16A7/0x2F90, gs:0x5851 = a 576-byte BACKUP (saved by 0xB563 si=0x5b58->di=0x5851, restored via si=0x5851 @0x1FA1). EVERY copy is 192 colors, so 192..255 (the console/text bank) is never touched by per-screen loading - which is exactly why the open audit finding concerns the 128-191 bank. PORT: src/tbbig.rs renders from a STATIC GAME_SCREEN_PALETTE_DAC and models none of the three buffers or the 0x5B53 refresh flag"
